Song,Movie,Year,Raga,Musician,Lyricist,Singers,Song_ID,Movie_ID,Song_URL,Movie_URL
Chandirane Kayyileduth,Mahaasamudram,2006,Sarasangi,M Jayachandran,Kaithapram,Alex Kayyalakkal,11120,5183,https://en.msidb.org/s.php?11120,https://en.msidb.org/m.php?5183
Manasse Manasse,Sooryan,2007,Sarasangi,Ilayaraja,Gireesh Puthenchery,KJ Yesudas,14120,6016,https://en.msidb.org/s.php?14120,https://en.msidb.org/m.php?6016
Brahmanandini,Jeevikkaan Marannu Poya Sthree,1974,Saraswathi,MS Viswanathan,Vayalar Ramavarma,"KJ Yesudas, B Vasantha, MS Raju",3235,3454,https://en.msidb.org/s.php?3235,https://en.msidb.org/m.php?3454
Saraswatheeyaamam Kazhinju,Anaavaranam,1976,Saraswathi,G Devarajan,Vayalar Ramavarma,KJ Yesudas,3871,2327,https://en.msidb.org/s.php?3871,https://en.msidb.org/m.php?2327
Rajanee Kadambam Pookkum,Poojakkedukkaatha Pookkal,1977,Saraswathi,K Raghavan,P Bhaskaran,"Ambili Rajasekharan, Padmini Warrier",4220,2116,https://en.msidb.org/s.php?4220,https://en.msidb.org/m.php?2116
Aayiram Ajantha,Sankhupushpam,1977,Saraswathi,MK Arjunan,Sreekumaran Thampi,KJ Yesudas,4186,1965,https://en.msidb.org/s.php?4186,https://en.msidb.org/m.php?1965
Aayiram Ajantha,Sankhupushpam,1977,Saraswathi,MK Arjunan,Sreekumaran Thampi,"KJ Yesudas, S Janaki",14097,1965,https://en.msidb.org/s.php?14097,https://en.msidb.org/m.php?1965
Aadiyushassil,Manushyan,1979,Saraswathi,V Dakshinamoorthy,Bharanikkavu Sivakumar,KJ Yesudas,5053,2678,https://en.msidb.org/s.php?5053,https://en.msidb.org/m.php?2678
Yaamangal,Cover Story,2000,Saraswathi,Sharreth,Gireesh Puthenchery,"MG Sreekumar, KS Chithra",9507,831,https://en.msidb.org/s.php?9507,https://en.msidb.org/m.php?831
Keranirakalaadum,Jalolsavam,2004,Saraswathi,Alphonse Joseph,Beeyar Prasad,P Jayachandran,8605,4521,https://en.msidb.org/s.php?8605,https://en.msidb.org/m.php?4521
Shankhin Oli Kelkkum,Kanne Madanguka,2005,Saraswathi,Jayan Pisharadi,Prasad Shaarath,Shoba Shivani,14459,5109,https://en.msidb.org/s.php?14459,https://en.msidb.org/m.php?5109
Deenadayaaparane,Balan,1938,Saveri,"KK Aroor, Ibrahim",Muthukulam Raghavan Pillai,Uncategorized,14235,1204,https://en.msidb.org/s.php?14235,https://en.msidb.org/m.php?1204
Swararagamadhuthoovum,Youvanam,1974,Saveri,V Dakshinamoorthy,Sreekumaran Thampi,KJ Yesudas,3279,757,https://en.msidb.org/s.php?3279,https://en.msidb.org/m.php?757
Sandhyaa Pushpangal,Aanakkalari,1978,Saveri,MK Arjunan,Sreekumaran Thampi,KJ Yesudas,4903,1882,https://en.msidb.org/s.php?4903,https://en.msidb.org/m.php?1882
Aanjaneya,Swaathy Thirunaal,1987,Saveri,MB Sreenivasan,Traditional (Swathi Thirunal),KJ Yesudas,12441,252,https://en.msidb.org/s.php?12441,https://en.msidb.org/m.php?252
Chenthar Nermukhi,Kamboji,2017,Saveri,M Jayachandran,ONV Kurup,"Sreevalsan J Menon, KS Chithra",1954597,8173,https://en.msidb.org/s.php?1954597,https://en.msidb.org/m.php?8173
Ushassaam Swarnathaamara,Padmaraagam,1975,Savithri,MK Arjunan,Sreekumaran Thampi,KJ Yesudas,3754,1970,https://en.msidb.org/s.php?3754,https://en.msidb.org/m.php?1970
Malarum Kiliyum Oru,Aattakkalaasham,1983,Savithri,Raveendran,Poovachal Khader,"KJ Yesudas, Chorus",7445,3462,https://en.msidb.org/s.php?7445,https://en.msidb.org/m.php?3462
Maadhavanin Malaradiye,Prahlaada,1941,Shanmukhapriya,Vidwan VS Parthasarathy Ayyankar,K Madhava Warrier,-,2137,181,https://en.msidb.org/s.php?2137,https://en.msidb.org/m.php?181
Devi Sarweshwari,Newspaper Boy,1955,Shanmukhapriya,"A Vijayan, A Ramachandran",P Gangadharan Nair,Shyamala,17741,5843,https://en.msidb.org/s.php?17741,https://en.msidb.org/m.php?5843
Kandathundo Sakhee,Manthravaadi,1956,Shanmukhapriya,Br Lakshmanan,Thirunayinaarkurichi Madhavan Nair,P Leela,1845,2284,https://en.msidb.org/s.php?1845,https://en.msidb.org/m.php?2284
Swapnangal Swapnangale,Kaavyamela,1965,Shanmukhapriya,V Dakshinamoorthy,Vayalar Ramavarma,"KJ Yesudas, P Leela",598,4702,https://en.msidb.org/s.php?598,https://en.msidb.org/m.php?4702
Sharavanappoykayil Avathaaram,Kumaarasambhavam,1969,Shanmukhapriya,G Devarajan,Vayalar Ramavarma,"Kamukara Purushothaman, P Leela",1404,557,https://en.msidb.org/s.php?1404,https://en.msidb.org/m.php?557
Kaattile Paazhmulam,Vilaykku Vaangiya Veena,1971,Shanmukhapriya,V Dakshinamoorthy,P Bhaskaran,KJ Yesudas,2611,1654,https://en.msidb.org/s.php?2611,https://en.msidb.org/m.php?1654
Aadiyil Malsyamaay,Sree Guruvayoorappan,1972,Shanmukhapriya,V Dakshinamoorthy,ONV Kurup,KJ Yesudas,2785,790,https://en.msidb.org/s.php?2785,https://en.msidb.org/m.php?790
Uthara Madhuraapuriyil,Interview,1973,Shanmukhapriya,V Dakshinamoorthy,Vayalar Ramavarma,"KJ Yesudas, P Susheela, Chorus",3101,4227,https://en.msidb.org/s.php?3101,https://en.msidb.org/m.php?4227
Kanakasimhaasanathil,Arakkallan Mukkaalkkallan,1974,Shanmukhapriya,V Dakshinamoorthy,P Bhaskaran,"KJ Yesudas, P Jayachandran",3426,3046,https://en.msidb.org/s.php?3426,https://en.msidb.org/m.php?3046
Amrithaprabhaatham Virinju,College Girl,1974,Shanmukhapriya,AT Ummer,Dr Balakrishnan,"Chandrabhanu, Devi Chandra",3347,2577,https://en.msidb.org/s.php?3347,https://en.msidb.org/m.php?2577
Paanchajanyam,Dharmakshethre Kurukshethre,1975,Shanmukhapriya,MS Viswanathan,Vayalar Ramavarma,KJ Yesudas,3687,2685,https://en.msidb.org/s.php?3687,https://en.msidb.org/m.php?2685
Pranayamalarkkaavil,Mallanum Mathevanum,1976,Shanmukhapriya,K Raghavan,P Bhaskaran,"KJ Yesudas, KP Brahmanandan, Selma George",3982,1846,https://en.msidb.org/s.php?3982,https://en.msidb.org/m.php?1846
Sankara Digvijayam,Jagadguru Adisankaran,1977,Shanmukhapriya,V Dakshinamoorthy,P Bhaskaran,KJ Yesudas,4404,3882,https://en.msidb.org/s.php?4404,https://en.msidb.org/m.php?3882
Raghupathiraghava,Vezhambal (Ahalyamoksham),1977,Shanmukhapriya,MK Arjunan,Vayalar Ramavarma,P Susheela,4376,4599,https://en.msidb.org/s.php?4376,https://en.msidb.org/m.php?4599
Arayaal Mandapam,Jayikkaanaay Janichavan,1978,Shanmukhapriya,MK Arjunan,Sreekumaran Thampi,KJ Yesudas,4556,4561,https://en.msidb.org/s.php?4556,https://en.msidb.org/m.php?4561
Aanandanadanam,Kadathanaattu Maakkam,1978,Shanmukhapriya,G Devarajan,P Bhaskaran,"KJ Yesudas, P Leela, P Susheela, P Madhuri, B Vasantha",4620,1420,https://en.msidb.org/s.php?4620,https://en.msidb.org/m.php?1420
Ushasse,Paadasaram,1978,Shanmukhapriya,G Devarajan,AP Gopalan,KJ Yesudas,4929,1176,https://en.msidb.org/s.php?4929,https://en.msidb.org/m.php?1176
Gokula Nikunjathil,Raajanarthaki,1980,Shanmukhapriya,MK Arjunan,P Bhaskaran,S Janaki,10700,5341,https://en.msidb.org/s.php?10700,https://en.msidb.org/m.php?5341
Shivashaila Shringamaam,Kilukilukkam,1982,Shanmukhapriya,Johnson,ONV Kurup,KJ Yesudas,6215,3592,https://en.msidb.org/s.php?6215,https://en.msidb.org/m.php?3592
Thathraagathaashwa,Sree Ayyappanum Vaavarum,1982,Shanmukhapriya,AT Ummer,Traditional (Folk),KJ Yesudas,13607,1558,https://en.msidb.org/s.php?13607,https://en.msidb.org/m.php?1558
Leela Thilakam Chaarthi,Prasnam Gurutharam,1983,Shanmukhapriya,Raveendran,Bichu Thirumala,"KJ Yesudas, S Janaki",7416,4749,https://en.msidb.org/s.php?7416,https://en.msidb.org/m.php?4749
Udayasangeetha Dhaara,Priyasakhi (Priyasakhikkoru Lekhanam),1983,Shanmukhapriya,Alleppey Ranganath,Alleppey Ranganath,KJ Yesudas,13822,5985,https://en.msidb.org/s.php?13822,https://en.msidb.org/m.php?5985
Hemantha Geetham,Thaalam Thettiya Thaaraattu,1983,Shanmukhapriya,Raveendran,RK Damodaran,"KJ Yesudas, S Janaki",6525,4364,https://en.msidb.org/s.php?6525,https://en.msidb.org/m.php?4364
Aakaashamounam,Mynaakam,1984,Shanmukhapriya,Raveendran,Bichu Thirumala,"KG Markose, KS Chithra",7240,1842,https://en.msidb.org/s.php?7240,https://en.msidb.org/m.php?1842
Kannane kandu sakhi,Poochaykkoru Mookkuthi,1984,Shanmukhapriya,MG Radhakrishnan,Chunakkara Ramankutty,MG Sreekumar,7258,1534,https://en.msidb.org/s.php?7258,https://en.msidb.org/m.php?1534
Thakida Thadhimi,Saagara Sangamam,1984,Shanmukhapriya,Ilayaraja,Sreekumaran Thampi,"P Jayachandran, Chorus",12987,5822,https://en.msidb.org/s.php?12987,https://en.msidb.org/m.php?5822
Ethra pookkaalam (M),Raakkuyilin Raagasadassil,1986,Shanmukhapriya,MG Radhakrishnan,S Ramesan Nair,KJ Yesudas,7719,3047,https://en.msidb.org/s.php?7719,https://en.msidb.org/m.php?3047
Ethra pookkaalam [F Dominant],Raakkuyilin Raagasadassil,1986,Shanmukhapriya,MG Radhakrishnan,S Ramesan Nair,"KJ Yesudas, B Arundhathi",7723,3047,https://en.msidb.org/s.php?7723,https://en.msidb.org/m.php?3047
Dhoomam vallaatha dhoomam,Naaradan Keralathil,1987,Shanmukhapriya,MK Arjunan,P Bhaskaran,KJ Yesudas,7112,339,https://en.msidb.org/s.php?7112,https://en.msidb.org/m.php?339
Thaarame,The News,1989,Shanmukhapriya,Rajamani,Kaithapram,"MG Sreekumar, N Lathika, Chorus",7014,443,https://en.msidb.org/s.php?7014,https://en.msidb.org/m.php?443
Devasabhaathalam,His Highness Abdulla,1990,Shanmukhapriya,Raveendran,Kaithapram,"KJ Yesudas, Raveendran, Sharreth",5492,4780,https://en.msidb.org/s.php?5492,https://en.msidb.org/m.php?4780
Gopikaa vasantham,His Highness Abdulla,1990,Shanmukhapriya,Raveendran,Kaithapram,"KJ Yesudas, KS Chithra",5493,4780,https://en.msidb.org/s.php?5493,https://en.msidb.org/m.php?4780
Aanaykkeduppathu ponnunde,Dhanam,1991,Shanmukhapriya,Raveendran,PK Gopi,KJ Yesudas,10597,3960,https://en.msidb.org/s.php?10597,https://en.msidb.org/m.php?3960
Kamaladalam mizhiyil,Kamaladalam,1992,Shanmukhapriya,Raveendran,Kaithapram,"MG Sreekumar, Sujatha Mohan",10433,3791,https://en.msidb.org/s.php?10433,https://en.msidb.org/m.php?3791
Devi ninroopam,Kanyakumariyil Oru Kavitha,1993,Shanmukhapriya,Kannur Rajan,Chunakkara Ramankutty,KJ Yesudas,10270,1774,https://en.msidb.org/s.php?10270,https://en.msidb.org/m.php?1774
Thiruvaanikkaavilu,Chaithanyam,1995,Shanmukhapriya,Raveendran,Jayan Adiyattu,"Biju Narayanan, Alby Abraham",11679,4927,https://en.msidb.org/s.php?11679,https://en.msidb.org/m.php?4927
Indumaalini,Kaattathoru Penpoovu,1998,Shanmukhapriya,Kaithapram,Kaithapram,KJ Yesudas,11737,2992,https://en.msidb.org/s.php?11737,https://en.msidb.org/m.php?2992
Confusion Theerkkaname(Pachakkili),Summer in Bethlehem,1998,Shanmukhapriya,Vidyasagar,Gireesh Puthenchery,"MG Sreekumar, Chorus",12961,1928,https://en.msidb.org/s.php?12961,https://en.msidb.org/m.php?1928
Shivamallippoove Innenthekopam,Friends,1999,Shanmukhapriya,Ilayaraja,Kaithapram,KS Chithra,9485,1155,https://en.msidb.org/s.php?9485,https://en.msidb.org/m.php?1155
Sindoorathilakaanjithe,Theerthaadanam,2001,Shanmukhapriya,Kaithapram,Kaithapram,KJ Yesudas,9027,4911,https://en.msidb.org/s.php?9027,https://en.msidb.org/m.php?4911
Chingamaasam vannu chernnaal,Meesa Madhavan,2002,Shanmukhapriya,Vidyasagar,Gireesh Puthenchery,"Shankar Mahadevan, Rimi Tomy",8929,5004,https://en.msidb.org/s.php?8929,https://en.msidb.org/m.php?5004
Annakkili,4 The People,2004,Shanmukhapriya,Jassie Gift,Kaithapram,Jassie Gift,8681,3291,https://en.msidb.org/s.php?8681,https://en.msidb.org/m.php?3291
Annakkili (Version 2),4 The People,2004,Shanmukhapriya,Jassie Gift,Kaithapram,V Devanand,15108,3291,https://en.msidb.org/s.php?15108,https://en.msidb.org/m.php?3291
Shivapadam Thozhuthuvaa,Kalabham,2006,Shanmukhapriya,Raveendran,S Ramesan Nair,Ranjini Hari,11088,5190,https://en.msidb.org/s.php?11088,https://en.msidb.org/m.php?5190
Prakritheeshwariyude,Vaamanapuri,2007,Shanmukhapriya,Stilju Arjun,Madhu Alapadambu,Kanhangad Ramachandran,17745,6247,https://en.msidb.org/s.php?17745,https://en.msidb.org/m.php?6247
Neeraattu Kazhinjo,Kousthubham,2008,Shanmukhapriya,Anil Pongummoodu,Sanjeev Kilikulam,MG Sreekumar,18932,6255,https://en.msidb.org/s.php?18932,https://en.msidb.org/m.php?6255
Chenthar Nermukhi,Kamboji,2017,Shanmukhapriya,M Jayachandran,ONV Kurup,"Sreevalsan J Menon, KS Chithra",1954597,8173,https://en.msidb.org/s.php?1954597,https://en.msidb.org/m.php?8173
Kaanjana Kannezhuthi,Njaanum Pinnoru Njaanum,2023,Shanmukhapriya,M Jayachandran,BK Harinarayanan,Madhu Balakrishnan,16963,986,https://en.msidb.org/s.php?16963,https://en.msidb.org/m.php?986
Gopurakkilivaathilil,Vilakuranja Manushyar,1969,Shudh Sarang,Pukazhenthi,P Bhaskaran,KJ Yesudas,1232,4487,https://en.msidb.org/s.php?1232,https://en.msidb.org/m.php?4487
Anuraagagaanam Pole,Udyogastha,1967,Shyam Kalyan,MS Baburaj,Yusufali Kecheri,P Jayachandran,875,2933,https://en.msidb.org/s.php?875,https://en.msidb.org/m.php?2933
Shyaama Meghame,Samayamaayilla Polum,1978,Shyam Kalyan,Salil Chowdhary,ONV Kurup,KJ Yesudas,4953,2842,https://en.msidb.org/s.php?4953,https://en.msidb.org/m.php?2842
Oru kaathilola,Vettam,2004,Shyam Kalyan,Berny Ignatius,Beeyar Prasad,"MG Sreekumar, Sujatha Mohan",8426,3157,https://en.msidb.org/s.php?8426,https://en.msidb.org/m.php?3157
Veyilaayi Oru Naal,Unnam,2011,Shyam Kalyan,John P Varkey,Rafeeq Ahamed,KS Chithra,193474,6958,https://en.msidb.org/s.php?193474,https://en.msidb.org/m.php?6958
Veyilaayi Oru Naal,Unnam,2011,Shyam Kalyan,John P Varkey,Rafeeq Ahamed,Bijeesh Krishna,17213,6958,https://en.msidb.org/s.php?17213,https://en.msidb.org/m.php?6958
Aaghoshangalenthu Cheyyaam,Balan,1938,Shyama,"KK Aroor, Ibrahim",Muthukulam Raghavan Pillai,Palluruthi Lakshmi,2105,1204,https://en.msidb.org/s.php?2105,https://en.msidb.org/m.php?1204
Aathmavidyaalayame,Harischandra,1955,Shyama,Br Lakshmanan,Thirunayinaarkurichi Madhavan Nair,Kamukara Purushothaman,1791,4825,https://en.msidb.org/s.php?1791,https://en.msidb.org/m.php?4825
Kaatte Va Kadale Va,Chathurangam,1959,Shyama,G Devarajan,Vayalar Ramavarma,ML Vasanthakumari,1973,1438,https://en.msidb.org/s.php?1973,https://en.msidb.org/m.php?1438
Kaatte Va Kadale Va,Chathurangam,1959,Shyama,G Devarajan,Vayalar Ramavarma,"KS George, ML Vasanthakumari",1979,1438,https://en.msidb.org/s.php?1979,https://en.msidb.org/m.php?1438
Aanakeramalayilu,Paalaattu Koman (Konkiyamma),1962,Shyama,MS Baburaj,Vayalar Ramavarma,"KS George, KP Udayabhanu, Jikki Krishnaveni",5385,4283,https://en.msidb.org/s.php?5385,https://en.msidb.org/m.php?4283
Omanakkanna,Viyarppinte Vila,1962,Shyama,V Dakshinamoorthy,Abhayadev,P Leela,170,756,https://en.msidb.org/s.php?170,https://en.msidb.org/m.php?756
Akkarappachayile,Sthaanaarthi Saramma,1966,Shyama,LPR Varma,Vayalar Ramavarma,"KJ Yesudas, P Leela",782,2784,https://en.msidb.org/s.php?782,https://en.msidb.org/m.php?2784
Vaarthinkal Kanivekkum,Vidyaarthi,1968,Shyama,BA Chidambaranath,Vayalar Ramavarma,"P Jayachandran, B Vasantha",1054,2668,https://en.msidb.org/s.php?1054,https://en.msidb.org/m.php?2668
Ariyunnilla Bhavaan,Kaattukurangu,1969,Shyama,G Devarajan,P Bhaskaran,P Susheela,1247,1083,https://en.msidb.org/s.php?1247,https://en.msidb.org/m.php?1083
Sharavanappoykayil Avathaaram,Kumaarasambhavam,1969,Shyama,G Devarajan,Vayalar Ramavarma,"Kamukara Purushothaman, P Leela",1404,557,https://en.msidb.org/s.php?1404,https://en.msidb.org/m.php?557
Poornendumukhi,Kurukshethram,1970,Shyama,K Raghavan,P Bhaskaran,P Jayachandran,2235,4862,https://en.msidb.org/s.php?2235,https://en.msidb.org/m.php?4862
Darshanam Punya Darshanam,Sabarimala Sree Dharmashaastha,1970,Shyama,Jaya Vijaya,MP Sivam,KJ Yesudas,15718,1589,https://en.msidb.org/s.php?15718,https://en.msidb.org/m.php?1589
Sharanamayyappaa Swamee,Chembarathi,1972,Shyama,G Devarajan,Vayalar Ramavarma,KJ Yesudas,2740,3591,https://en.msidb.org/s.php?2740,https://en.msidb.org/m.php?3591
Swami Sharanam,Swaami Ayyappan,1975,Shyama,G Devarajan,Vayalar Ramavarma,"P Jayachandran, Chorus",3670,213,https://en.msidb.org/s.php?3670,https://en.msidb.org/m.php?213
Enthinenne Vilichu Veendumee,Hridayam Oru Kshethram,1976,Shyama,G Devarajan,Sreekumaran Thampi,P Madhuri,4084,302,https://en.msidb.org/s.php?4084,https://en.msidb.org/m.php?302
Bhajagovindam,Jagadguru Adisankaran,1977,Shyama,V Dakshinamoorthy,Sankaracharyar,KJ Yesudas,4407,3882,https://en.msidb.org/s.php?4407,https://en.msidb.org/m.php?3882
Aanandanadanam,Kadathanaattu Maakkam,1978,Shyama,G Devarajan,P Bhaskaran,"KJ Yesudas, P Leela, P Susheela, P Madhuri, B Vasantha",4620,1420,https://en.msidb.org/s.php?4620,https://en.msidb.org/m.php?1420
Adithozhunnen,Maamaankam,1979,Shyama,K Raghavan,P Bhaskaran,"KJ Yesudas, Vani Jairam",5206,2015,https://en.msidb.org/s.php?5206,https://en.msidb.org/m.php?2015
Kaavalmaadam kuliraninjey,Maanavadharmam,1979,Shyama,G Devarajan,Poovachal Khader,"P Jayachandran, P Madhuri",5228,2377,https://en.msidb.org/s.php?5228,https://en.msidb.org/m.php?2377
Aathiraappoonkurunninu,Adhikaaram,1980,Shyama,AT Ummer,Sathyan Anthikkad,"Vani Jairam, Chorus",5575,2796,https://en.msidb.org/s.php?5575,https://en.msidb.org/m.php?2796
Maanasa sancharare,Sankaraabharanam,1980,Shyama,KV Mahadevan,Sadasiva Brahmendraswamy,"SP Balasubrahmanyam, Vani Jairam",13535,843,https://en.msidb.org/s.php?13535,https://en.msidb.org/m.php?843
Pookkula choodiya nirapara,Archana Teacher,1981,Shyama,Shyam,Sreekumaran Thampi,Vani Jairam,6026,3954,https://en.msidb.org/s.php?6026,https://en.msidb.org/m.php?3954
Sangeetha Thapasya,Veendumoru Geetham,1991,Shyama,V Dakshinamoorthy,Hari Kudappanakkunnu,KJ Yesudas,10667,5168,https://en.msidb.org/s.php?10667,https://en.msidb.org/m.php?5168
Yaathrayaayi,Deshaadanam,1996,Shyama,Kaithapram,Kaithapram,KJ Yesudas,9877,1486,https://en.msidb.org/s.php?9877,https://en.msidb.org/m.php?1486
Kaalamorajnaatha Kaamukan,Kaalachakram,1973,Simhendra Madhyamam,G Devarajan,Sreekumaran Thampi,KJ Yesudas,2938,2926,https://en.msidb.org/s.php?2938,https://en.msidb.org/m.php?2926
Ente kadinjool pranaya,Ulkadal,1979,Simhendra Madhyamam,MB Sreenivasan,ONV Kurup,"KJ Yesudas, Selma George",5278,1023,https://en.msidb.org/s.php?5278,https://en.msidb.org/m.php?1023
Thaarunya Moham,Panineerppookkal,1981,Simhendra Madhyamam,Ilayaraja,Mankombu Gopalakrishnan,KJ Yesudas,13137,4992,https://en.msidb.org/s.php?13137,https://en.msidb.org/m.php?4992
Vaachaalamaakum Mounam,Ambada Njaane,1985,Simhendra Madhyamam,MK Arjunan,Poovachal Khader,KJ Yesudas,6694,2423,https://en.msidb.org/s.php?6694,https://en.msidb.org/m.php?2423
Ayyappa,Sabarimalayil Thanka Sooryodayam,1992,Simhendra Madhyamam,MS Viswanathan,Sreekumaran Thampi,KJ Yesudas,12579,5770,https://en.msidb.org/s.php?12579,https://en.msidb.org/m.php?5770
Amme Amme,Vaalkkannaadi,2002,Simhendra Madhyamam,M Jayachandran,S Ramesan Nair,Madhu Balakrishnan,8861,488,https://en.msidb.org/s.php?8861,https://en.msidb.org/m.php?488
Gathiyaruluka,Jnaanaambika,1940,Sindhu Bhairavi,TK Jayarama Iyer,Puthankavu Mathan Tharakan,PK Kamalakshi,1955241,3911,https://en.msidb.org/s.php?1955241,https://en.msidb.org/m.php?3911
Ee Lokam [Chinthayenthi],Sthree,1950,Sindhu Bhairavi,BA Chidambaranath,Thikkurissi Sukumaran Nair,Uncategorized,192338,817,https://en.msidb.org/s.php?192338,https://en.msidb.org/m.php?817
Mahal Thyaagame,Harischandra,1955,Sindhu Bhairavi,Br Lakshmanan,Thirunayinaarkurichi Madhavan Nair,PB Sreenivas,1793,4825,https://en.msidb.org/s.php?1793,https://en.msidb.org/m.php?4825
Paavanamaamidamaanee,Kidappaadam,1955,Sindhu Bhairavi,V Dakshinamoorthy,Abhayadev,AM Raja,1784,1392,https://en.msidb.org/s.php?1784,https://en.msidb.org/m.php?1392
Yarushalemin Naayakane,Rebecca,1963,Sindhu Bhairavi,K Raghavan,Vayalar Ramavarma,P Leela,273,4947,https://en.msidb.org/s.php?273,https://en.msidb.org/m.php?4947
Naagaswarathinte,Bharthaavu,1964,Sindhu Bhairavi,V Dakshinamoorthy,P Bhaskaran,"LR Eeswari, Chorus",385,1484,https://en.msidb.org/s.php?385,https://en.msidb.org/m.php?1484
Uthara Madhura Veedhikale,Karuna,1966,Sindhu Bhairavi,G Devarajan,ONV Kurup,KJ Yesudas,771,2903,https://en.msidb.org/s.php?771,https://en.msidb.org/m.php?2903
Praanasakhi Njaan Verumoru,Pareeksha,1967,Sindhu Bhairavi,MS Baburaj,P Bhaskaran,KJ Yesudas,979,3493,https://en.msidb.org/s.php?979,https://en.msidb.org/m.php?3493
Sindhubhairavi Raagarasam,Paadunna Puzha,1968,Sindhu Bhairavi,V Dakshinamoorthy,Sreekumaran Thampi,"P Leela, AP Komala",1106,3299,https://en.msidb.org/s.php?1106,https://en.msidb.org/m.php?3299
Pooja Pushpame,Velutha Kathreena,1968,Sindhu Bhairavi,G Devarajan,Sreekumaran Thampi,KJ Yesudas,1195,3123,https://en.msidb.org/s.php?1195,https://en.msidb.org/m.php?3123
Pooja Pushpame [Movie Version],Velutha Kathreena,1968,Sindhu Bhairavi,G Devarajan,Sreekumaran Thampi,KJ Yesudas,16924,3123,https://en.msidb.org/s.php?16924,https://en.msidb.org/m.php?3123
Noothana Gaanathin,Aalmaram,1969,Sindhu Bhairavi,AT Ummer,P Bhaskaran,"KJ Yesudas, B Vasantha, Chorus",1241,1164,https://en.msidb.org/s.php?1241,https://en.msidb.org/m.php?1164
Naarayanam Bhaje,Adimakal,1969,Sindhu Bhairavi,G Devarajan,Traditional (Bhadrachala Ramdas),"P Jayachandran, Paramasivan Bhagavathar, Chorus",1303,2774,https://en.msidb.org/s.php?1303,https://en.msidb.org/m.php?2774
Kaashithettipoovinoru,Raktha Pushpam,1970,Sindhu Bhairavi,MK Arjunan,Sreekumaran Thampi,"S Janaki, Chorus",2289,1205,https://en.msidb.org/s.php?2289,https://en.msidb.org/m.php?1205
Paadunna Painkilikku,Poompaatta,1971,Sindhu Bhairavi,G Devarajan,Yusufali Kecheri,KJ Yesudas,2452,1826,https://en.msidb.org/s.php?2452,https://en.msidb.org/m.php?1826
Smarikkan Padippicha,Dharmayudham,1973,Sindhu Bhairavi,G Devarajan,P Bhaskaran,P Susheela,3077,3642,https://en.msidb.org/s.php?3077,https://en.msidb.org/m.php?3642
Swarna Gopura,Divyadarshanam,1973,Sindhu Bhairavi,MS Viswanathan,Sreekumaran Thampi,P Jayachandran,3139,3458,https://en.msidb.org/s.php?3139,https://en.msidb.org/m.php?3458
Sreevallabha Sreevalsaankitha,Gaayathri,1973,Sindhu Bhairavi,G Devarajan,Vayalar Ramavarma,P Madhuri,2964,945,https://en.msidb.org/s.php?2964,https://en.msidb.org/m.php?945
Thaarakaroopini,Shaasthram Jayichu Manushyan Thottu,1973,Sindhu Bhairavi,V Dakshinamoorthy,Sreekumaran Thampi,KP Brahmanandan,3098,1640,https://en.msidb.org/s.php?3098,https://en.msidb.org/m.php?1640
